Reference,Date,Value
USD-LIBOR-3M,1995-10-24,0.0584
USD-LIBOR-3M,1995-10-25,0.0581
USD-LIBOR-3M,1995-10-26,0.0581
USD-LIBOR-3M,1995-10-27,0.0581
USD-LIBOR-3M,1995-10-30,0.0581
USD-LIBOR-3M,1995-10-31,0.0581
USD-LIBOR-3M,1995-11-01,0.0581
USD-LIBOR-3M,1995-11-02,0.0578
USD-LIBOR-3M,1995-11-03,0.0575
USD-LIBOR-3M,1995-11-06,0.0575
USD-LIBOR-3M,1995-11-07,0.0575
USD-LIBOR-3M,1995-11-08,0.0575
USD-LIBOR-3M,1995-11-09,0.0575
USD-LIBOR-3M,1995-11-10,0.0575
USD-LIBOR-3M,1995-11-13,0.0575
USD-LIBOR-3M,1995-11-14,0.0575
USD-LIBOR-3M,1995-11-15,0.0575
USD-LIBOR-3M,1995-11-16,0.0575
USD-LIBOR-3M,1995-11-17,0.0575
USD-LIBOR-3M,1995-11-20,0.0575
USD-LIBOR-3M,1995-11-21,0.0575
USD-LIBOR-3M,1995-11-22,0.0575
USD-LIBOR-3M,1995-11-23,0.0575
USD-LIBOR-3M,1995-11-24,0.0575
USD-LIBOR-3M,1995-11-27,0.0575
USD-LIBOR-3M,1995-11-28,0.0575
USD-LIBOR-3M,1995-11-29,0.0575
USD-LIBOR-3M,1995-11-30,0.0575
USD-LIBOR-3M,1995-12-01,0.0575
USD-LIBOR-3M,1995-12-04,0.0572
USD-LIBOR-3M,1995-12-05,0.0569
USD-LIBOR-3M,1995-12-06,0.0569
USD-LIBOR-3M,1995-12-07,0.0569
USD-LIBOR-3M,1995-12-08,0.0569
USD-LIBOR-3M,1995-12-11,0.0569
USD-LIBOR-3M,1995-12-12,0.0569
USD-LIBOR-3M,1995-12-13,0.0569
USD-LIBOR-3M,1995-12-14,0.0569
USD-LIBOR-3M,1995-12-15,0.0569
USD-LIBOR-3M,1995-12-18,0.0569
USD-LIBOR-3M,1995-12-19,0.0569
USD-LIBOR-3M,1995-12-20,0.0553
USD-LIBOR-3M,1995-12-21,0.0553
USD-LIBOR-3M,1995-12-22,0.0553
USD-LIBOR-3M,1995-12-26,0.0553
USD-LIBOR-3M,1995-12-27,0.0556
USD-LIBOR-3M,1995-12-28,0.0556
USD-LIBOR-3M,1995-12-29,0.0556
USD-LIBOR-3M,1996-01-02,0.0556
USD-LIBOR-3M,1996-01-03,0.0547
USD-LIBOR-3M,1996-01-04,0.0547
USD-LIBOR-3M,1996-01-05,0.0547
USD-LIBOR-3M,1996-01-08,0.0547
USD-LIBOR-3M,1996-01-09,0.0547
USD-LIBOR-3M,1996-01-10,0.0547
USD-LIBOR-3M,1996-01-11,0.0547
USD-LIBOR-3M,1996-01-12,0.0547
USD-LIBOR-3M,1996-01-15,0.0544
USD-LIBOR-3M,1996-01-16,0.0544
USD-LIBOR-3M,1996-01-17,0.0541
USD-LIBOR-3M,1996-01-18,0.0538
USD-LIBOR-3M,1996-01-19,0.0531
USD-LIBOR-3M,1996-01-22,0.0538
USD-LIBOR-3M,1996-01-23,0.0538
USD-LIBOR-3M,1996-01-24,0.0538
USD-LIBOR-3M,1996-01-25,0.0531
USD-LIBOR-3M,1996-01-26,0.0528
USD-LIBOR-3M,1996-01-29,0.0528
USD-LIBOR-3M,1996-01-30,0.0525
USD-LIBOR-3M,1996-01-31,0.0525
USD-LIBOR-3M,1996-02-01,0.0519
USD-LIBOR-3M,1996-02-02,0.0519
USD-LIBOR-3M,1996-02-05,0.0519
USD-LIBOR-3M,1996-02-06,0.0513
USD-LIBOR-3M,1996-02-07,0.0516
USD-LIBOR-3M,1996-02-08,0.0513
USD-LIBOR-3M,1996-02-09,0.0516
USD-LIBOR-3M,1996-02-12,0.0513
USD-LIBOR-3M,1996-02-13,0.0513
USD-LIBOR-3M,1996-02-14,0.0513
USD-LIBOR-3M,1996-02-15,0.0513
USD-LIBOR-3M,1996-02-16,0.0513
USD-LIBOR-3M,1996-02-19,0.0513
USD-LIBOR-3M,1996-02-20,0.0513
USD-LIBOR-3M,1996-02-21,0.0519
USD-LIBOR-3M,1996-02-22,0.0513
USD-LIBOR-3M,1996-02-23,0.0513
USD-LIBOR-3M,1996-02-26,0.0513
USD-LIBOR-3M,1996-02-27,0.0513
USD-LIBOR-3M,1996-02-28,0.0516
USD-LIBOR-3M,1996-02-29,0.0519
USD-LIBOR-3M,1996-03-01,0.0513
USD-LIBOR-3M,1996-03-04,0.0519
USD-LIBOR-3M,1996-03-05,0.0516
USD-LIBOR-3M,1996-03-06,0.0516
USD-LIBOR-3M,1996-03-07,0.0519
USD-LIBOR-3M,1996-03-08,0.0519
USD-LIBOR-3M,1996-03-11,0.0531
USD-LIBOR-3M,1996-03-12,0.0531
USD-LIBOR-3M,1996-03-13,0.0531
USD-LIBOR-3M,1996-03-14,0.0531
USD-LIBOR-3M,1996-03-15,0.0531
USD-LIBOR-3M,1996-03-18,0.0531
USD-LIBOR-3M,1996-03-19,0.0531
USD-LIBOR-3M,1996-03-20,0.0531
USD-LIBOR-3M,1996-03-21,0.0531
USD-LIBOR-3M,1996-03-22,0.0531
USD-LIBOR-3M,1996-03-25,0.0531
USD-LIBOR-3M,1996-03-26,0.0531
USD-LIBOR-3M,1996-03-27,0.0534
USD-LIBOR-3M,1996-03-28,0.0534
USD-LIBOR-3M,1996-03-29,0.0534
USD-LIBOR-3M,1996-04-01,0.0534
USD-LIBOR-3M,1996-04-02,0.0534
USD-LIBOR-3M,1996-04-03,0.0531
USD-LIBOR-3M,1996-04-04,0.0531
USD-LIBOR-3M,1996-04-05,0.0534
USD-LIBOR-3M,1996-04-08,0.0538
USD-LIBOR-3M,1996-04-09,0.0544
USD-LIBOR-3M,1996-04-10,0.0541
USD-LIBOR-3M,1996-04-11,0.0541
USD-LIBOR-3M,1996-04-12,0.0541
USD-LIBOR-3M,1996-04-15,0.0538
USD-LIBOR-3M,1996-04-16,0.0538
USD-LIBOR-3M,1996-04-17,0.0538
USD-LIBOR-3M,1996-04-18,0.0531
USD-LIBOR-3M,1996-04-19,0.0538
USD-LIBOR-3M,1996-04-22,0.0531
USD-LIBOR-3M,1996-04-23,0.0538
USD-LIBOR-3M,1996-04-24,0.0538
USD-LIBOR-3M,1996-04-25,0.0534
USD-LIBOR-3M,1996-04-26,0.0534
USD-LIBOR-3M,1996-04-29,0.0534
USD-LIBOR-3M,1996-04-30,0.0534
USD-LIBOR-3M,1996-05-01,0.0531
USD-LIBOR-3M,1996-05-02,0.0538
USD-LIBOR-3M,1996-05-03,0.0541
USD-LIBOR-3M,1996-05-06,0.0538
USD-LIBOR-3M,1996-05-07,0.0538
USD-LIBOR-3M,1996-05-08,0.0538
USD-LIBOR-3M,1996-05-09,0.0538
USD-LIBOR-3M,1996-05-10,0.0541
USD-LIBOR-3M,1996-05-13,0.0541
USD-LIBOR-3M,1996-05-14,0.0538
USD-LIBOR-3M,1996-05-15,0.0534
USD-LIBOR-3M,1996-05-16,0.0534
USD-LIBOR-3M,1996-05-17,0.0534
USD-LIBOR-3M,1996-05-20,0.0534
USD-LIBOR-3M,1996-05-21,0.0534
USD-LIBOR-3M,1996-05-22,0.0534
USD-LIBOR-3M,1996-05-23,0.0534
USD-LIBOR-3M,1996-05-24,0.0534
USD-LIBOR-3M,1996-05-28,0.0531
USD-LIBOR-3M,1996-05-29,0.0534
USD-LIBOR-3M,1996-05-30,0.0538
USD-LIBOR-3M,1996-05-31,0.0538
USD-LIBOR-3M,1996-06-03,0.0544
USD-LIBOR-3M,1996-06-04,0.0544
USD-LIBOR-3M,1996-06-05,0.0544
USD-LIBOR-3M,1996-06-06,0.0544
USD-LIBOR-3M,1996-06-07,0.0538
USD-LIBOR-3M,1996-06-10,0.055
USD-LIBOR-3M,1996-06-11,0.055
USD-LIBOR-3M,1996-06-12,0.0547
USD-LIBOR-3M,1996-06-13,0.0547
USD-LIBOR-3M,1996-06-14,0.0544
USD-LIBOR-3M,1996-06-17,0.0544
USD-LIBOR-3M,1996-06-18,0.0544
USD-LIBOR-3M,1996-06-19,0.0544
USD-LIBOR-3M,1996-06-20,0.0547
USD-LIBOR-3M,1996-06-21,0.0547
USD-LIBOR-3M,1996-06-24,0.0547
USD-LIBOR-3M,1996-06-25,0.0547
USD-LIBOR-3M,1996-06-26,0.0547
USD-LIBOR-3M,1996-06-27,0.055
USD-LIBOR-3M,1996-06-28,0.055
USD-LIBOR-3M,1996-07-01,0.0544
USD-LIBOR-3M,1996-07-02,0.0547
USD-LIBOR-3M,1996-07-03,0.0547
USD-LIBOR-3M,1996-07-04,0.0544
USD-LIBOR-3M,1996-07-05,0.0544
USD-LIBOR-3M,1996-07-08,0.0556
USD-LIBOR-3M,1996-07-09,0.0556
USD-LIBOR-3M,1996-07-10,0.0556
USD-LIBOR-3M,1996-07-11,0.055
USD-LIBOR-3M,1996-07-12,0.055
USD-LIBOR-3M,1996-07-15,0.055
USD-LIBOR-3M,1996-07-16,0.0556
USD-LIBOR-3M,1996-07-17,0.055
USD-LIBOR-3M,1996-07-18,0.0553
USD-LIBOR-3M,1996-07-19,0.0531
USD-LIBOR-3M,1996-07-22,0.055
USD-LIBOR-3M,1996-07-23,0.0531
USD-LIBOR-3M,1996-07-24,0.055
USD-LIBOR-3M,1996-07-25,0.055
USD-LIBOR-3M,1996-07-26,0.0553
USD-LIBOR-3M,1996-07-29,0.055
USD-LIBOR-3M,1996-07-30,0.0556
USD-LIBOR-3M,1996-07-31,0.0553
USD-LIBOR-3M,1996-08-01,0.0553
USD-LIBOR-3M,1996-08-02,0.0544
USD-LIBOR-3M,1996-08-05,0.0544
USD-LIBOR-3M,1996-08-06,0.0544
USD-LIBOR-3M,1996-08-07,0.0544
USD-LIBOR-3M,1996-08-08,0.0544
USD-LIBOR-3M,1996-08-09,0.0544
USD-LIBOR-3M,1996-08-12,0.0541
USD-LIBOR-3M,1996-08-13,0.0538
USD-LIBOR-3M,1996-08-14,0.0538
USD-LIBOR-3M,1996-08-15,0.0538
USD-LIBOR-3M,1996-08-16,0.0538
USD-LIBOR-3M,1996-08-19,0.0538
USD-LIBOR-3M,1996-08-20,0.0538
USD-LIBOR-3M,1996-08-21,0.0538
USD-LIBOR-3M,1996-08-22,0.0538
USD-LIBOR-3M,1996-08-23,0.0538
USD-LIBOR-3M,1996-08-26,0.0538
USD-LIBOR-3M,1996-08-27,0.0538
USD-LIBOR-3M,1996-08-28,0.0538
USD-LIBOR-3M,1996-08-29,0.0544
USD-LIBOR-3M,1996-08-30,0.0544
USD-LIBOR-3M,1996-09-02,0.0544
USD-LIBOR-3M,1996-09-03,0.055
USD-LIBOR-3M,1996-09-04,0.055
USD-LIBOR-3M,1996-09-05,0.0556
USD-LIBOR-3M,1996-09-06,0.0556
USD-LIBOR-3M,1996-09-09,0.055
USD-LIBOR-3M,1996-09-10,0.055
USD-LIBOR-3M,1996-09-11,0.055
USD-LIBOR-3M,1996-09-12,0.055
USD-LIBOR-3M,1996-09-13,0.055
USD-LIBOR-3M,1996-09-16,0.0544
USD-LIBOR-3M,1996-09-17,0.0544
USD-LIBOR-3M,1996-09-18,0.055
USD-LIBOR-3M,1996-09-19,0.055
USD-LIBOR-3M,1996-09-20,0.055
USD-LIBOR-3M,1996-09-23,0.055
USD-LIBOR-3M,1996-09-24,0.055
USD-LIBOR-3M,1996-09-25,0.0544
USD-LIBOR-3M,1996-09-26,0.0544
USD-LIBOR-3M,1996-09-27,0.055
USD-LIBOR-3M,1996-09-30,0.055
USD-LIBOR-3M,1996-10-01,0.055
USD-LIBOR-3M,1996-10-02,0.055
USD-LIBOR-3M,1996-10-03,0.0547
USD-LIBOR-3M,1996-10-04,0.0547
USD-LIBOR-3M,1996-10-07,0.0541
USD-LIBOR-3M,1996-10-08,0.0541
USD-LIBOR-3M,1996-10-09,0.0541
USD-LIBOR-3M,1996-10-10,0.0541
USD-LIBOR-3M,1996-10-11,0.0544
USD-LIBOR-3M,1996-10-14,0.0553
USD-LIBOR-3M,1996-10-15,0.0538
USD-LIBOR-3M,1996-10-16,0.0538
USD-LIBOR-3M,1996-10-17,0.0538
USD-LIBOR-3M,1996-10-18,0.0538
USD-LIBOR-3M,1996-10-21,0.0538
USD-LIBOR-3M,1996-10-22,0.0538
USD-LIBOR-3M,1996-10-23,0.0538
USD-LIBOR-3M,1996-10-24,0.0538
USD-LIBOR-3M,1996-10-25,0.0538
USD-LIBOR-3M,1996-10-28,0.0538
USD-LIBOR-3M,1996-10-29,0.0538
USD-LIBOR-3M,1996-10-30,0.0538
USD-LIBOR-3M,1996-10-31,0.0538
USD-LIBOR-3M,1996-11-01,0.0538
USD-LIBOR-3M,1996-11-04,0.0538
USD-LIBOR-3M,1996-11-05,0.0538
USD-LIBOR-3M,1996-11-06,0.0538
USD-LIBOR-3M,1996-11-07,0.0538
USD-LIBOR-3M,1996-11-08,0.0538
USD-LIBOR-3M,1996-11-11,0.0538
USD-LIBOR-3M,1996-11-12,0.0538
USD-LIBOR-3M,1996-11-13,0.0538
USD-LIBOR-3M,1996-11-14,0.0538
USD-LIBOR-3M,1996-11-15,0.0538
USD-LIBOR-3M,1996-11-18,0.0538
USD-LIBOR-3M,1996-11-19,0.0538
USD-LIBOR-3M,1996-11-20,0.0538
USD-LIBOR-3M,1996-11-21,0.0538
USD-LIBOR-3M,1996-11-22,0.0538
USD-LIBOR-3M,1996-11-25,0.0538
USD-LIBOR-3M,1996-11-26,0.0538
USD-LIBOR-3M,1996-11-27,0.0538
USD-LIBOR-3M,1996-11-28,0.0538
USD-LIBOR-3M,1996-11-29,0.0538
USD-LIBOR-3M,1996-12-02,0.0538
USD-LIBOR-3M,1996-12-03,0.0538
USD-LIBOR-3M,1996-12-04,0.0538
USD-LIBOR-3M,1996-12-05,0.0538
USD-LIBOR-3M,1996-12-06,0.0544
USD-LIBOR-3M,1996-12-09,0.0538
USD-LIBOR-3M,1996-12-10,0.0538
USD-LIBOR-3M,1996-12-11,0.0538
USD-LIBOR-3M,1996-12-12,0.0544
USD-LIBOR-3M,1996-12-13,0.0544
USD-LIBOR-3M,1996-12-16,0.0544
USD-LIBOR-3M,1996-12-17,0.0544
USD-LIBOR-3M,1996-12-18,0.0544
USD-LIBOR-3M,1996-12-19,0.055
USD-LIBOR-3M,1996-12-20,0.055
USD-LIBOR-3M,1996-12-23,0.055
USD-LIBOR-3M,1996-12-24,0.0544
USD-LIBOR-3M,1996-12-26,0.0544
USD-LIBOR-3M,1996-12-27,0.055
USD-LIBOR-3M,1996-12-30,0.0544
USD-LIBOR-3M,1996-12-31,0.0544
USD-LIBOR-3M,1997-01-02,0.0544
USD-LIBOR-3M,1997-01-03,0.0544
USD-LIBOR-3M,1997-01-06,0.0544
USD-LIBOR-3M,1997-01-07,0.0544
USD-LIBOR-3M,1997-01-08,0.0544
USD-LIBOR-3M,1997-01-09,0.0544
USD-LIBOR-3M,1997-01-10,0.0544
USD-LIBOR-3M,1997-01-13,0.0544
USD-LIBOR-3M,1997-01-14,0.0544
USD-LIBOR-3M,1997-01-15,0.0544
USD-LIBOR-3M,1997-01-16,0.0544
USD-LIBOR-3M,1997-01-17,0.0544
USD-LIBOR-3M,1997-01-20,0.0544
USD-LIBOR-3M,1997-01-21,0.0544
USD-LIBOR-3M,1997-01-22,0.0544
USD-LIBOR-3M,1997-01-23,0.0544
USD-LIBOR-3M,1997-01-24,0.0544
USD-LIBOR-3M,1997-01-27,0.0544
USD-LIBOR-3M,1997-01-28,0.0544
USD-LIBOR-3M,1997-01-29,0.0544
USD-LIBOR-3M,1997-01-30,0.0544
USD-LIBOR-3M,1997-01-31,0.0544
USD-LIBOR-3M,1997-02-03,0.0541
USD-LIBOR-3M,1997-02-04,0.0541
USD-LIBOR-3M,1997-02-05,0.0541
USD-LIBOR-3M,1997-02-06,0.0541
USD-LIBOR-3M,1997-02-07,0.0541
USD-LIBOR-3M,1997-02-10,0.0538
USD-LIBOR-3M,1997-02-11,0.0538
USD-LIBOR-3M,1997-02-12,0.0538
USD-LIBOR-3M,1997-02-13,0.0538
USD-LIBOR-3M,1997-02-14,0.0538
USD-LIBOR-3M,1997-02-17,0.0534
USD-LIBOR-3M,1997-02-18,0.0531
USD-LIBOR-3M,1997-02-19,0.0531
USD-LIBOR-3M,1997-02-20,0.0531
USD-LIBOR-3M,1997-02-21,0.0531
USD-LIBOR-3M,1997-02-24,0.0531
USD-LIBOR-3M,1997-02-25,0.0531
USD-LIBOR-3M,1997-02-26,0.0531
USD-LIBOR-3M,1997-02-27,0.0538
USD-LIBOR-3M,1997-02-28,0.0538
USD-LIBOR-3M,1997-03-03,0.0544
USD-LIBOR-3M,1997-03-04,0.0544
USD-LIBOR-3M,1997-03-05,0.0544
USD-LIBOR-3M,1997-03-06,0.0544
USD-LIBOR-3M,1997-03-07,0.0544
USD-LIBOR-3M,1997-03-10,0.0544
USD-LIBOR-3M,1997-03-11,0.0544
USD-LIBOR-3M,1997-03-12,0.0544
USD-LIBOR-3M,1997-03-13,0.0544
USD-LIBOR-3M,1997-03-14,0.0544
USD-LIBOR-3M,1997-03-17,0.0544
USD-LIBOR-3M,1997-03-18,0.055
USD-LIBOR-3M,1997-03-19,0.055
USD-LIBOR-3M,1997-03-20,0.055
USD-LIBOR-3M,1997-03-21,0.0556
USD-LIBOR-3M,1997-03-24,0.0556
USD-LIBOR-3M,1997-03-25,0.0563
USD-LIBOR-3M,1997-03-26,0.0563
USD-LIBOR-3M,1997-03-27,0.0563
USD-LIBOR-3M,1997-03-28,0.0563
USD-LIBOR-3M,1997-03-31,0.0566
USD-LIBOR-3M,1997-04-01,0.0569
USD-LIBOR-3M,1997-04-02,0.0569
USD-LIBOR-3M,1997-04-03,0.0569
USD-LIBOR-3M,1997-04-04,0.0569
USD-LIBOR-3M,1997-04-07,0.0569
USD-LIBOR-3M,1997-04-08,0.0569
USD-LIBOR-3M,1997-04-09,0.0569
USD-LIBOR-3M,1997-04-10,0.0569
USD-LIBOR-3M,1997-04-11,0.0569
USD-LIBOR-3M,1997-04-14,0.0569
USD-LIBOR-3M,1997-04-15,0.0569
USD-LIBOR-3M,1997-04-16,0.0575
USD-LIBOR-3M,1997-04-17,0.0569
USD-LIBOR-3M,1997-04-18,0.0569
USD-LIBOR-3M,1997-04-21,0.0569
USD-LIBOR-3M,1997-04-22,0.0569
USD-LIBOR-3M,1997-04-23,0.0569
USD-LIBOR-3M,1997-04-24,0.0569
USD-LIBOR-3M,1997-04-25,0.0575
USD-LIBOR-3M,1997-04-28,0.0575
USD-LIBOR-3M,1997-04-29,0.0569
USD-LIBOR-3M,1997-04-30,0.0569
USD-LIBOR-3M,1997-05-01,0.0569
USD-LIBOR-3M,1997-05-02,0.0569
USD-LIBOR-3M,1997-05-05,0.0569
USD-LIBOR-3M,1997-05-06,0.0569
USD-LIBOR-3M,1997-05-07,0.0569
USD-LIBOR-3M,1997-05-08,0.0569
USD-LIBOR-3M,1997-05-09,0.0569
USD-LIBOR-3M,1997-05-12,0.0569
USD-LIBOR-3M,1997-05-13,0.0566
USD-LIBOR-3M,1997-05-14,0.0569
USD-LIBOR-3M,1997-05-15,0.0569
USD-LIBOR-3M,1997-05-16,0.0569
USD-LIBOR-3M,1997-05-19,0.0569
USD-LIBOR-3M,1997-05-20,0.0575
USD-LIBOR-3M,1997-05-21,0.0569
USD-LIBOR-3M,1997-05-22,0.0569
USD-LIBOR-3M,1997-05-23,0.0569
USD-LIBOR-3M,1997-05-26,0.0569
USD-LIBOR-3M,1997-05-27,0.0569
USD-LIBOR-3M,1997-05-28,0.0569
USD-LIBOR-3M,1997-05-29,0.0569
USD-LIBOR-3M,1997-05-30,0.0569
USD-LIBOR-3M,1997-06-02,0.0569
USD-LIBOR-3M,1997-06-03,0.0569
USD-LIBOR-3M,1997-06-04,0.0569
USD-LIBOR-3M,1997-06-05,0.0569
USD-LIBOR-3M,1997-06-06,0.0569
USD-LIBOR-3M,1997-06-09,0.0569
USD-LIBOR-3M,1997-06-10,0.0569
USD-LIBOR-3M,1997-06-11,0.0569
USD-LIBOR-3M,1997-06-12,0.0569
USD-LIBOR-3M,1997-06-13,0.0566
USD-LIBOR-3M,1997-06-16,0.0563
USD-LIBOR-3M,1997-06-17,0.0566
USD-LIBOR-3M,1997-06-18,0.0566
USD-LIBOR-3M,1997-06-19,0.0566
USD-LIBOR-3M,1997-06-20,0.0566
USD-LIBOR-3M,1997-06-23,0.0563
USD-LIBOR-3M,1997-06-24,0.0563
USD-LIBOR-3M,1997-06-25,0.0563
USD-LIBOR-3M,1997-06-26,0.0563
USD-LIBOR-3M,1997-06-27,0.0563
USD-LIBOR-3M,1997-06-30,0.0563
USD-LIBOR-3M,1997-07-01,0.0563
USD-LIBOR-3M,1997-07-02,0.0569
USD-LIBOR-3M,1997-07-03,0.0569
USD-LIBOR-3M,1997-07-04,0.0563
USD-LIBOR-3M,1997-07-07,0.0563
USD-LIBOR-3M,1997-07-08,0.0563
USD-LIBOR-3M,1997-07-09,0.0563
USD-LIBOR-3M,1997-07-10,0.0563
USD-LIBOR-3M,1997-07-11,0.0563
USD-LIBOR-3M,1997-07-14,0.0563
USD-LIBOR-3M,1997-07-15,0.0563
USD-LIBOR-3M,1997-07-16,0.0563
USD-LIBOR-3M,1997-07-17,0.0563
USD-LIBOR-3M,1997-07-18,0.0563
USD-LIBOR-3M,1997-07-21,0.0563
USD-LIBOR-3M,1997-07-22,0.0563
USD-LIBOR-3M,1997-07-23,0.0556
USD-LIBOR-3M,1997-07-24,0.0556
USD-LIBOR-3M,1997-07-25,0.0556
USD-LIBOR-3M,1997-07-28,0.0556
USD-LIBOR-3M,1997-07-29,0.0556
USD-LIBOR-3M,1997-07-30,0.0556
USD-LIBOR-3M,1997-07-31,0.0556
USD-LIBOR-3M,1997-08-01,0.0556
USD-LIBOR-3M,1997-08-04,0.0556
USD-LIBOR-3M,1997-08-05,0.0556
USD-LIBOR-3M,1997-08-06,0.0556
USD-LIBOR-3M,1997-08-07,0.0556
USD-LIBOR-3M,1997-08-08,0.0556
USD-LIBOR-3M,1997-08-11,0.0563
USD-LIBOR-3M,1997-08-12,0.0563
USD-LIBOR-3M,1997-08-13,0.0563
USD-LIBOR-3M,1997-08-14,0.0563
USD-LIBOR-3M,1997-08-15,0.0563
USD-LIBOR-3M,1997-08-18,0.0556
USD-LIBOR-3M,1997-08-19,0.0556
USD-LIBOR-3M,1997-08-20,0.0556
USD-LIBOR-3M,1997-08-21,0.0556
USD-LIBOR-3M,1997-08-22,0.0556
USD-LIBOR-3M,1997-08-25,0.0556
USD-LIBOR-3M,1997-08-26,0.0556
USD-LIBOR-3M,1997-08-27,0.0556
USD-LIBOR-3M,1997-08-28,0.0556
USD-LIBOR-3M,1997-08-29,0.0556
USD-LIBOR-3M,1997-09-01,0.0569
USD-LIBOR-3M,1997-09-02,0.0556
USD-LIBOR-3M,1997-09-03,0.0556
USD-LIBOR-3M,1997-09-04,0.0556
USD-LIBOR-3M,1997-09-05,0.0556
USD-LIBOR-3M,1997-09-08,0.0559
USD-LIBOR-3M,1997-09-09,0.0556
USD-LIBOR-3M,1997-09-10,0.0559
USD-LIBOR-3M,1997-09-11,0.0563
USD-LIBOR-3M,1997-09-12,0.0563
USD-LIBOR-3M,1997-09-15,0.0556
USD-LIBOR-3M,1997-09-16,0.0556
USD-LIBOR-3M,1997-09-17,0.0556
USD-LIBOR-3M,1997-09-18,0.0569
USD-LIBOR-3M,1997-09-19,0.0556
USD-LIBOR-3M,1997-09-22,0.0569
USD-LIBOR-3M,1997-09-23,0.0556
USD-LIBOR-3M,1997-09-24,0.0556
USD-LIBOR-3M,1997-09-25,0.0556
USD-LIBOR-3M,1997-09-26,0.0556
USD-LIBOR-3M,1997-09-29,0.0563
USD-LIBOR-3M,1997-09-30,0.0563
USD-LIBOR-3M,1997-10-01,0.0563
USD-LIBOR-3M,1997-10-02,0.0563
USD-LIBOR-3M,1997-10-03,0.0563
USD-LIBOR-3M,1997-10-06,0.0563
USD-LIBOR-3M,1997-10-07,0.0559
USD-LIBOR-3M,1997-10-08,0.0556
USD-LIBOR-3M,1997-10-09,0.0563
USD-LIBOR-3M,1997-10-10,0.0563
USD-LIBOR-3M,1997-10-13,0.0566
USD-LIBOR-3M,1997-10-14,0.0566
USD-LIBOR-3M,1997-10-15,0.0563
USD-LIBOR-3M,1997-10-16,0.0566
USD-LIBOR-3M,1997-10-17,0.0563
USD-LIBOR-3M,1997-10-20,0.0563
USD-LIBOR-3M,1997-10-21,0.0569
USD-LIBOR-3M,1997-10-22,0.0569
USD-LIBOR-3M,1997-10-23,0.0569
USD-LIBOR-3M,1997-10-24,0.0563
USD-LIBOR-3M,1997-10-27,0.0563
USD-LIBOR-3M,1997-10-28,0.0563
USD-LIBOR-3M,1997-10-29,0.0563
USD-LIBOR-3M,1997-10-30,0.0563
USD-LIBOR-3M,1997-10-31,0.0563
USD-LIBOR-3M,1997-11-03,0.0563
USD-LIBOR-3M,1997-11-04,0.0563
USD-LIBOR-3M,1997-11-05,0.0563
USD-LIBOR-3M,1997-11-06,0.0563
USD-LIBOR-3M,1997-11-07,0.0563
USD-LIBOR-3M,1997-11-10,0.0563
USD-LIBOR-3M,1997-11-11,0.0572
USD-LIBOR-3M,1997-11-12,0.0575
USD-LIBOR-3M,1997-11-13,0.0575
USD-LIBOR-3M,1997-11-14,0.0575
USD-LIBOR-3M,1997-11-17,0.0575
USD-LIBOR-3M,1997-11-18,0.0575
USD-LIBOR-3M,1997-11-19,0.0575
USD-LIBOR-3M,1997-11-20,0.0575
USD-LIBOR-3M,1997-11-21,0.0575
USD-LIBOR-3M,1997-11-24,0.0575
USD-LIBOR-3M,1997-11-25,0.0575
USD-LIBOR-3M,1997-11-26,0.0575
USD-LIBOR-3M,1997-11-27,0.0581
USD-LIBOR-3M,1997-11-28,0.0575
USD-LIBOR-3M,1997-12-01,0.0581
USD-LIBOR-3M,1997-12-02,0.0581
USD-LIBOR-3M,1997-12-03,0.0581
USD-LIBOR-3M,1997-12-04,0.0581
USD-LIBOR-3M,1997-12-05,0.0575
USD-LIBOR-3M,1997-12-08,0.0584
USD-LIBOR-3M,1997-12-09,0.0584
USD-LIBOR-3M,1997-12-10,0.0581
USD-LIBOR-3M,1997-12-11,0.0581
USD-LIBOR-3M,1997-12-12,0.0575
USD-LIBOR-3M,1997-12-15,0.0575
USD-LIBOR-3M,1997-12-16,0.0575
USD-LIBOR-3M,1997-12-17,0.0575
USD-LIBOR-3M,1997-12-18,0.0581
USD-LIBOR-3M,1997-12-19,0.0588
USD-LIBOR-3M,1997-12-22,0.0575
USD-LIBOR-3M,1997-12-23,0.0575
USD-LIBOR-3M,1997-12-24,0.0584
USD-LIBOR-3M,1997-12-29,0.0581
USD-LIBOR-3M,1997-12-30,0.0572
USD-LIBOR-3M,1997-12-31,0.0572
USD-LIBOR-3M,1998-01-02,0.0569
USD-LIBOR-3M,1998-01-05,0.0563
USD-LIBOR-3M,1998-01-06,0.0556
USD-LIBOR-3M,1998-01-07,0.0556
USD-LIBOR-3M,1998-01-08,0.0556
USD-LIBOR-3M,1998-01-09,0.055
USD-LIBOR-3M,1998-01-12,0.0544
USD-LIBOR-3M,1998-01-13,0.0547
USD-LIBOR-3M,1998-01-14,0.055
USD-LIBOR-3M,1998-01-15,0.055
USD-LIBOR-3M,1998-01-16,0.055
USD-LIBOR-3M,1998-01-19,0.0556
USD-LIBOR-3M,1998-01-20,0.055
USD-LIBOR-3M,1998-01-21,0.0553
USD-LIBOR-3M,1998-01-22,0.055
USD-LIBOR-3M,1998-01-23,0.055
USD-LIBOR-3M,1998-01-26,0.055
USD-LIBOR-3M,1998-01-27,0.055
USD-LIBOR-3M,1998-01-28,0.055
