Reference,Date,Value
GBP-LIBOR-3M,2000-05-25,0.06265
GBP-LIBOR-3M,2000-05-26,0.06258
GBP-LIBOR-3M,2000-05-30,0.06261
GBP-LIBOR-3M,2000-05-31,0.06279
GBP-LIBOR-3M,2000-06-01,0.06275
GBP-LIBOR-3M,2000-06-02,0.06258
GBP-LIBOR-3M,2000-06-05,0.06246
GBP-LIBOR-3M,2000-06-06,0.06241
GBP-LIBOR-3M,2000-06-07,0.06249
GBP-LIBOR-3M,2000-06-08,0.06248
GBP-LIBOR-3M,2000-06-09,0.06239
GBP-LIBOR-3M,2000-06-12,0.06245
GBP-LIBOR-3M,2000-06-13,0.06244
GBP-LIBOR-3M,2000-06-14,0.06233
GBP-LIBOR-3M,2000-06-15,0.06206
GBP-LIBOR-3M,2000-06-16,0.06193
GBP-LIBOR-3M,2000-06-19,0.06187
GBP-LIBOR-3M,2000-06-20,0.06188
GBP-LIBOR-3M,2000-06-21,0.0619
GBP-LIBOR-3M,2000-06-22,0.06192
GBP-LIBOR-3M,2000-06-23,0.06217
GBP-LIBOR-3M,2000-06-26,0.06222
GBP-LIBOR-3M,2000-06-27,0.06229
GBP-LIBOR-3M,2000-06-28,0.06226
GBP-LIBOR-3M,2000-06-29,0.06239
GBP-LIBOR-3M,2000-06-30,0.06225
GBP-LIBOR-3M,2000-07-03,0.06211
GBP-LIBOR-3M,2000-07-04,0.06207
GBP-LIBOR-3M,2000-07-05,0.06193
GBP-LIBOR-3M,2000-07-06,0.06187
GBP-LIBOR-3M,2000-07-07,0.06189
GBP-LIBOR-3M,2000-07-10,0.06187
GBP-LIBOR-3M,2000-07-11,0.06187
GBP-LIBOR-3M,2000-07-12,0.06186
GBP-LIBOR-3M,2000-07-13,0.06187
GBP-LIBOR-3M,2000-07-14,0.06183
GBP-LIBOR-3M,2000-07-17,0.0618
GBP-LIBOR-3M,2000-07-18,0.06182
GBP-LIBOR-3M,2000-07-19,0.0618
GBP-LIBOR-3M,2000-07-20,0.06193
GBP-LIBOR-3M,2000-07-21,0.06193
GBP-LIBOR-3M,2000-07-24,0.06191
GBP-LIBOR-3M,2000-07-25,0.06193
GBP-LIBOR-3M,2000-07-26,0.0619
GBP-LIBOR-3M,2000-07-27,0.06194
GBP-LIBOR-3M,2000-07-28,0.06203
GBP-LIBOR-3M,2000-07-31,0.06226
GBP-LIBOR-3M,2000-08-01,0.0623
GBP-LIBOR-3M,2000-08-02,0.06243
GBP-LIBOR-3M,2000-08-03,0.0625
GBP-LIBOR-3M,2000-08-04,0.06213
GBP-LIBOR-3M,2000-08-07,0.06207
GBP-LIBOR-3M,2000-08-08,0.06206
GBP-LIBOR-3M,2000-08-09,0.06208
GBP-LIBOR-3M,2000-08-10,0.06204
GBP-LIBOR-3M,2000-08-11,0.06204
GBP-LIBOR-3M,2000-08-14,0.06211
GBP-LIBOR-3M,2000-08-15,0.06211
GBP-LIBOR-3M,2000-08-16,0.06216
GBP-LIBOR-3M,2000-08-17,0.06217
GBP-LIBOR-3M,2000-08-18,0.06215
GBP-LIBOR-3M,2000-08-21,0.06217
GBP-LIBOR-3M,2000-08-22,0.06217
GBP-LIBOR-3M,2000-08-23,0.06216
GBP-LIBOR-3M,2000-08-24,0.06209
GBP-LIBOR-3M,2000-08-25,0.06205
GBP-LIBOR-3M,2000-08-29,0.06218
GBP-LIBOR-3M,2000-08-30,0.06236
GBP-LIBOR-3M,2000-08-31,0.06246
GBP-LIBOR-3M,2000-09-01,0.06248
GBP-LIBOR-3M,2000-09-04,0.06244
GBP-LIBOR-3M,2000-09-05,0.06245
GBP-LIBOR-3M,2000-09-06,0.06249
GBP-LIBOR-3M,2000-09-07,0.06246
GBP-LIBOR-3M,2000-09-08,0.06217
GBP-LIBOR-3M,2000-09-11,0.06217
GBP-LIBOR-3M,2000-09-12,0.06216
GBP-LIBOR-3M,2000-09-13,0.06215
GBP-LIBOR-3M,2000-09-14,0.06213
GBP-LIBOR-3M,2000-09-15,0.06207
GBP-LIBOR-3M,2000-09-18,0.06204
GBP-LIBOR-3M,2000-09-19,0.0619
GBP-LIBOR-3M,2000-09-20,0.06187
GBP-LIBOR-3M,2000-09-21,0.06186
GBP-LIBOR-3M,2000-09-22,0.06174
GBP-LIBOR-3M,2000-09-25,0.06165
GBP-LIBOR-3M,2000-09-26,0.06165
GBP-LIBOR-3M,2000-09-27,0.06178
GBP-LIBOR-3M,2000-09-28,0.06178
GBP-LIBOR-3M,2000-09-29,0.06178
GBP-LIBOR-3M,2000-10-02,0.06178
GBP-LIBOR-3M,2000-10-03,0.06176
GBP-LIBOR-3M,2000-10-04,0.06182
GBP-LIBOR-3M,2000-10-05,0.0618
GBP-LIBOR-3M,2000-10-06,0.06177
GBP-LIBOR-3M,2000-10-09,0.06175
GBP-LIBOR-3M,2000-10-10,0.06178
GBP-LIBOR-3M,2000-10-11,0.06178
GBP-LIBOR-3M,2000-10-12,0.0618
GBP-LIBOR-3M,2000-10-13,0.06165
GBP-LIBOR-3M,2000-10-16,0.06165
GBP-LIBOR-3M,2000-10-17,0.06165
GBP-LIBOR-3M,2000-10-18,0.06158
GBP-LIBOR-3M,2000-10-19,0.06152
GBP-LIBOR-3M,2000-10-20,0.0615
GBP-LIBOR-3M,2000-10-23,0.06148
GBP-LIBOR-3M,2000-10-24,0.06146
GBP-LIBOR-3M,2000-10-25,0.06148
GBP-LIBOR-3M,2000-10-26,0.06145
GBP-LIBOR-3M,2000-10-27,0.06146
GBP-LIBOR-3M,2000-10-30,0.06145
GBP-LIBOR-3M,2000-10-31,0.06146
GBP-LIBOR-3M,2000-11-01,0.06146
GBP-LIBOR-3M,2000-11-02,0.0613
GBP-LIBOR-3M,2000-11-03,0.06126
GBP-LIBOR-3M,2000-11-06,0.06121
GBP-LIBOR-3M,2000-11-07,0.06115
GBP-LIBOR-3M,2000-11-08,0.06114
GBP-LIBOR-3M,2000-11-09,0.06115
GBP-LIBOR-3M,2000-11-10,0.06113
GBP-LIBOR-3M,2000-11-13,0.06109
GBP-LIBOR-3M,2000-11-14,0.061
GBP-LIBOR-3M,2000-11-15,0.06088
GBP-LIBOR-3M,2000-11-16,0.06064
GBP-LIBOR-3M,2000-11-17,0.06062
GBP-LIBOR-3M,2000-11-20,0.06061
GBP-LIBOR-3M,2000-11-21,0.06065
GBP-LIBOR-3M,2000-11-22,0.06061
GBP-LIBOR-3M,2000-11-23,0.0606
GBP-LIBOR-3M,2000-11-24,0.06059
GBP-LIBOR-3M,2000-11-27,0.06059
GBP-LIBOR-3M,2000-11-28,0.06053
GBP-LIBOR-3M,2000-11-29,0.06046
GBP-LIBOR-3M,2000-11-30,0.06035
GBP-LIBOR-3M,2000-12-01,0.0603
GBP-LIBOR-3M,2000-12-04,0.06019
GBP-LIBOR-3M,2000-12-05,0.06009
GBP-LIBOR-3M,2000-12-06,0.05986
GBP-LIBOR-3M,2000-12-07,0.05989
GBP-LIBOR-3M,2000-12-08,0.0599
GBP-LIBOR-3M,2000-12-11,0.05991
GBP-LIBOR-3M,2000-12-12,0.0599
GBP-LIBOR-3M,2000-12-13,0.05989
GBP-LIBOR-3M,2000-12-14,0.05993
GBP-LIBOR-3M,2000-12-15,0.06
GBP-LIBOR-3M,2000-12-18,0.05996
GBP-LIBOR-3M,2000-12-19,0.05994
GBP-LIBOR-3M,2000-12-20,0.05958
GBP-LIBOR-3M,2000-12-21,0.0585
GBP-LIBOR-3M,2000-12-22,0.05864
GBP-LIBOR-3M,2000-12-27,0.0589
GBP-LIBOR-3M,2000-12-28,0.05898
GBP-LIBOR-3M,2000-12-29,0.05899
GBP-LIBOR-3M,2001-01-02,0.05905
GBP-LIBOR-3M,2001-01-03,0.05903
GBP-LIBOR-3M,2001-01-04,0.05849
GBP-LIBOR-3M,2001-01-05,0.05822
GBP-LIBOR-3M,2001-01-08,0.058
GBP-LIBOR-3M,2001-01-09,0.05805
GBP-LIBOR-3M,2001-01-10,0.05824
GBP-LIBOR-3M,2001-01-11,0.05828
GBP-LIBOR-3M,2001-01-12,0.05884
GBP-LIBOR-3M,2001-01-15,0.05876
GBP-LIBOR-3M,2001-01-16,0.05874
GBP-LIBOR-3M,2001-01-17,0.05872
GBP-LIBOR-3M,2001-01-18,0.05862
GBP-LIBOR-3M,2001-01-19,0.05862
GBP-LIBOR-3M,2001-01-22,0.05862
GBP-LIBOR-3M,2001-01-23,0.05847
GBP-LIBOR-3M,2001-01-24,0.05828
GBP-LIBOR-3M,2001-01-25,0.05829
GBP-LIBOR-3M,2001-01-26,0.05817
GBP-LIBOR-3M,2001-01-29,0.05808
GBP-LIBOR-3M,2001-01-30,0.05804
GBP-LIBOR-3M,2001-01-31,0.05794
GBP-LIBOR-3M,2001-02-01,0.05789
GBP-LIBOR-3M,2001-02-02,0.05793
GBP-LIBOR-3M,2001-02-05,0.05803
GBP-LIBOR-3M,2001-02-06,0.058
GBP-LIBOR-3M,2001-02-07,0.05798
GBP-LIBOR-3M,2001-02-08,0.05798
GBP-LIBOR-3M,2001-02-09,0.05784
GBP-LIBOR-3M,2001-02-12,0.05779
GBP-LIBOR-3M,2001-02-13,0.05756
GBP-LIBOR-3M,2001-02-14,0.05756
GBP-LIBOR-3M,2001-02-15,0.05769
GBP-LIBOR-3M,2001-02-16,0.05769
GBP-LIBOR-3M,2001-02-19,0.05758
GBP-LIBOR-3M,2001-02-20,0.05759
GBP-LIBOR-3M,2001-02-21,0.05745
GBP-LIBOR-3M,2001-02-22,0.05725
GBP-LIBOR-3M,2001-02-23,0.05717
GBP-LIBOR-3M,2001-02-26,0.05698
GBP-LIBOR-3M,2001-02-27,0.05691
GBP-LIBOR-3M,2001-02-28,0.05647
GBP-LIBOR-3M,2001-03-01,0.05652
GBP-LIBOR-3M,2001-03-02,0.05648
GBP-LIBOR-3M,2001-03-05,0.05639
GBP-LIBOR-3M,2001-03-06,0.05636
GBP-LIBOR-3M,2001-03-07,0.05636
GBP-LIBOR-3M,2001-03-08,0.05629
GBP-LIBOR-3M,2001-03-09,0.05619
GBP-LIBOR-3M,2001-03-12,0.05615
GBP-LIBOR-3M,2001-03-13,0.05592
GBP-LIBOR-3M,2001-03-14,0.05558
GBP-LIBOR-3M,2001-03-15,0.05496
GBP-LIBOR-3M,2001-03-16,0.05488
GBP-LIBOR-3M,2001-03-19,0.05486
GBP-LIBOR-3M,2001-03-20,0.05499
GBP-LIBOR-3M,2001-03-21,0.05501
GBP-LIBOR-3M,2001-03-22,0.05494
GBP-LIBOR-3M,2001-03-23,0.05472
GBP-LIBOR-3M,2001-03-26,0.0547
GBP-LIBOR-3M,2001-03-27,0.05472
GBP-LIBOR-3M,2001-03-28,0.05499
GBP-LIBOR-3M,2001-03-29,0.055
GBP-LIBOR-3M,2001-03-30,0.05526
GBP-LIBOR-3M,2001-04-02,0.055
GBP-LIBOR-3M,2001-04-03,0.055
GBP-LIBOR-3M,2001-04-04,0.05474
GBP-LIBOR-3M,2001-04-05,0.05462
GBP-LIBOR-3M,2001-04-06,0.05442
GBP-LIBOR-3M,2001-04-09,0.05433
GBP-LIBOR-3M,2001-04-10,0.05417
GBP-LIBOR-3M,2001-04-11,0.05374
GBP-LIBOR-3M,2001-04-12,0.054
GBP-LIBOR-3M,2001-04-17,0.05446
GBP-LIBOR-3M,2001-04-18,0.05444
GBP-LIBOR-3M,2001-04-19,0.05351
GBP-LIBOR-3M,2001-04-20,0.05353
GBP-LIBOR-3M,2001-04-23,0.05354
GBP-LIBOR-3M,2001-04-24,0.05364
GBP-LIBOR-3M,2001-04-25,0.05359
GBP-LIBOR-3M,2001-04-26,0.05345
GBP-LIBOR-3M,2001-04-27,0.05337
GBP-LIBOR-3M,2001-04-30,0.0534
GBP-LIBOR-3M,2001-05-01,0.05347
GBP-LIBOR-3M,2001-05-02,0.05329
GBP-LIBOR-3M,2001-05-03,0.05328
GBP-LIBOR-3M,2001-05-04,0.05313
GBP-LIBOR-3M,2001-05-08,0.05249
GBP-LIBOR-3M,2001-05-09,0.05239
GBP-LIBOR-3M,2001-05-10,0.05206
GBP-LIBOR-3M,2001-05-11,0.0522
GBP-LIBOR-3M,2001-05-14,0.05233
GBP-LIBOR-3M,2001-05-15,0.05236
GBP-LIBOR-3M,2001-05-16,0.05228
GBP-LIBOR-3M,2001-05-17,0.0521
GBP-LIBOR-3M,2001-05-18,0.05216
GBP-LIBOR-3M,2001-05-21,0.05224
GBP-LIBOR-3M,2001-05-22,0.05217
GBP-LIBOR-3M,2001-05-23,0.05213
GBP-LIBOR-3M,2001-05-24,0.05209
GBP-LIBOR-3M,2001-05-25,0.05221
GBP-LIBOR-3M,2001-05-29,0.05243
GBP-LIBOR-3M,2001-05-30,0.0525
GBP-LIBOR-3M,2001-05-31,0.05254
GBP-LIBOR-3M,2001-06-01,0.05243
GBP-LIBOR-3M,2001-06-04,0.05235
GBP-LIBOR-3M,2001-06-05,0.05241
GBP-LIBOR-3M,2001-06-06,0.05241
GBP-LIBOR-3M,2001-06-07,0.05246
GBP-LIBOR-3M,2001-06-08,0.05245
GBP-LIBOR-3M,2001-06-11,0.05244
GBP-LIBOR-3M,2001-06-12,0.05294
GBP-LIBOR-3M,2001-06-13,0.05315
GBP-LIBOR-3M,2001-06-14,0.05294
GBP-LIBOR-3M,2001-06-15,0.05266
GBP-LIBOR-3M,2001-06-18,0.05245
GBP-LIBOR-3M,2001-06-19,0.05248
GBP-LIBOR-3M,2001-06-20,0.05251
GBP-LIBOR-3M,2001-06-21,0.05258
GBP-LIBOR-3M,2001-06-22,0.05254
GBP-LIBOR-3M,2001-06-25,0.05254
GBP-LIBOR-3M,2001-06-26,0.05251
GBP-LIBOR-3M,2001-06-27,0.05254
GBP-LIBOR-3M,2001-06-28,0.05258
GBP-LIBOR-3M,2001-06-29,0.05294
GBP-LIBOR-3M,2001-07-02,0.05285
GBP-LIBOR-3M,2001-07-03,0.05288
GBP-LIBOR-3M,2001-07-04,0.05292
GBP-LIBOR-3M,2001-07-05,0.05279
GBP-LIBOR-3M,2001-07-06,0.05274
GBP-LIBOR-3M,2001-07-09,0.05269
GBP-LIBOR-3M,2001-07-10,0.05269
GBP-LIBOR-3M,2001-07-11,0.05258
GBP-LIBOR-3M,2001-07-12,0.05259
GBP-LIBOR-3M,2001-07-13,0.05246
GBP-LIBOR-3M,2001-07-16,0.05251
GBP-LIBOR-3M,2001-07-17,0.05248
GBP-LIBOR-3M,2001-07-18,0.05234
GBP-LIBOR-3M,2001-07-19,0.05225
GBP-LIBOR-3M,2001-07-20,0.0523
GBP-LIBOR-3M,2001-07-23,0.05234
GBP-LIBOR-3M,2001-07-24,0.05238
GBP-LIBOR-3M,2001-07-25,0.05245
GBP-LIBOR-3M,2001-07-26,0.05246
GBP-LIBOR-3M,2001-07-27,0.0524
GBP-LIBOR-3M,2001-07-30,0.05241
GBP-LIBOR-3M,2001-07-31,0.05246
GBP-LIBOR-3M,2001-08-01,0.0525
GBP-LIBOR-3M,2001-08-02,0.0525
GBP-LIBOR-3M,2001-08-03,0.05059
GBP-LIBOR-3M,2001-08-06,0.05034
GBP-LIBOR-3M,2001-08-07,0.04998
GBP-LIBOR-3M,2001-08-08,0.04993
GBP-LIBOR-3M,2001-08-09,0.04958
GBP-LIBOR-3M,2001-08-10,0.04948
GBP-LIBOR-3M,2001-08-13,0.04938
GBP-LIBOR-3M,2001-08-14,0.04933
GBP-LIBOR-3M,2001-08-15,0.04949
GBP-LIBOR-3M,2001-08-16,0.04961
GBP-LIBOR-3M,2001-08-17,0.04961
GBP-LIBOR-3M,2001-08-20,0.04955
GBP-LIBOR-3M,2001-08-21,0.04957
GBP-LIBOR-3M,2001-08-22,0.04962
GBP-LIBOR-3M,2001-08-23,0.04979
GBP-LIBOR-3M,2001-08-24,0.04996
GBP-LIBOR-3M,2001-08-28,0.04984
GBP-LIBOR-3M,2001-08-29,0.04975
GBP-LIBOR-3M,2001-08-30,0.04953
GBP-LIBOR-3M,2001-08-31,0.04934
GBP-LIBOR-3M,2001-09-03,0.04926
GBP-LIBOR-3M,2001-09-04,0.04914
GBP-LIBOR-3M,2001-09-05,0.04917
GBP-LIBOR-3M,2001-09-06,0.0489
GBP-LIBOR-3M,2001-09-07,0.04893
GBP-LIBOR-3M,2001-09-10,0.04876
GBP-LIBOR-3M,2001-09-11,0.04886
GBP-LIBOR-3M,2001-09-12,0.04802
GBP-LIBOR-3M,2001-09-13,0.04803
GBP-LIBOR-3M,2001-09-14,0.04796
GBP-LIBOR-3M,2001-09-17,0.0478
GBP-LIBOR-3M,2001-09-18,0.04721
GBP-LIBOR-3M,2001-09-19,0.04678
GBP-LIBOR-3M,2001-09-20,0.04566
GBP-LIBOR-3M,2001-09-21,0.0453
GBP-LIBOR-3M,2001-09-24,0.04531
GBP-LIBOR-3M,2001-09-25,0.04513
GBP-LIBOR-3M,2001-09-26,0.04516
GBP-LIBOR-3M,2001-09-27,0.04525
GBP-LIBOR-3M,2001-09-28,0.04527
GBP-LIBOR-3M,2001-10-01,0.04538
GBP-LIBOR-3M,2001-10-02,0.0454
GBP-LIBOR-3M,2001-10-03,0.04506
GBP-LIBOR-3M,2001-10-04,0.04499
GBP-LIBOR-3M,2001-10-05,0.04475
GBP-LIBOR-3M,2001-10-08,0.04465
GBP-LIBOR-3M,2001-10-09,0.0445
GBP-LIBOR-3M,2001-10-10,0.04466
GBP-LIBOR-3M,2001-10-11,0.0447
GBP-LIBOR-3M,2001-10-12,0.04478
GBP-LIBOR-3M,2001-10-15,0.04475
GBP-LIBOR-3M,2001-10-16,0.04473
GBP-LIBOR-3M,2001-10-17,0.04438
GBP-LIBOR-3M,2001-10-18,0.04429
GBP-LIBOR-3M,2001-10-19,0.04425
GBP-LIBOR-3M,2001-10-22,0.04418
GBP-LIBOR-3M,2001-10-23,0.04421
GBP-LIBOR-3M,2001-10-24,0.04401
GBP-LIBOR-3M,2001-10-25,0.04345
GBP-LIBOR-3M,2001-10-26,0.0433
GBP-LIBOR-3M,2001-10-29,0.04316
GBP-LIBOR-3M,2001-10-30,0.0427
GBP-LIBOR-3M,2001-10-31,0.04221
GBP-LIBOR-3M,2001-11-01,0.04196
GBP-LIBOR-3M,2001-11-02,0.04191
GBP-LIBOR-3M,2001-11-05,0.04134
GBP-LIBOR-3M,2001-11-06,0.04108
GBP-LIBOR-3M,2001-11-07,0.04048
GBP-LIBOR-3M,2001-11-08,0.04056
GBP-LIBOR-3M,2001-11-09,0.03911
GBP-LIBOR-3M,2001-11-12,0.03907
GBP-LIBOR-3M,2001-11-13,0.03886
GBP-LIBOR-3M,2001-11-14,0.03919
GBP-LIBOR-3M,2001-11-15,0.03948
GBP-LIBOR-3M,2001-11-16,0.03994
GBP-LIBOR-3M,2001-11-19,0.03988
GBP-LIBOR-3M,2001-11-20,0.03937
GBP-LIBOR-3M,2001-11-21,0.03925
GBP-LIBOR-3M,2001-11-22,0.03939
GBP-LIBOR-3M,2001-11-23,0.03941
GBP-LIBOR-3M,2001-11-26,0.03943
GBP-LIBOR-3M,2001-11-27,0.03965
GBP-LIBOR-3M,2001-11-28,0.03969
GBP-LIBOR-3M,2001-11-29,0.04
GBP-LIBOR-3M,2001-11-30,0.04024
GBP-LIBOR-3M,2001-12-03,0.04019
GBP-LIBOR-3M,2001-12-04,0.03999
GBP-LIBOR-3M,2001-12-05,0.03998
GBP-LIBOR-3M,2001-12-06,0.04036
GBP-LIBOR-3M,2001-12-07,0.04039
GBP-LIBOR-3M,2001-12-10,0.04033
GBP-LIBOR-3M,2001-12-11,0.04025
GBP-LIBOR-3M,2001-12-12,0.04028
GBP-LIBOR-3M,2001-12-13,0.04037
GBP-LIBOR-3M,2001-12-14,0.04059
GBP-LIBOR-3M,2001-12-17,0.04054
GBP-LIBOR-3M,2001-12-18,0.04046
GBP-LIBOR-3M,2001-12-19,0.0406
GBP-LIBOR-3M,2001-12-20,0.0406
GBP-LIBOR-3M,2001-12-21,0.04063
GBP-LIBOR-3M,2001-12-24,0.0407
GBP-LIBOR-3M,2001-12-27,0.04093
GBP-LIBOR-3M,2001-12-28,0.04097
GBP-LIBOR-3M,2001-12-31,0.04106
GBP-LIBOR-3M,2002-01-02,0.04064
GBP-LIBOR-3M,2002-01-03,0.04028
GBP-LIBOR-3M,2002-01-04,0.04034
GBP-LIBOR-3M,2002-01-07,0.04063
GBP-LIBOR-3M,2002-01-08,0.04062
GBP-LIBOR-3M,2002-01-09,0.04087
GBP-LIBOR-3M,2002-01-10,0.04062
GBP-LIBOR-3M,2002-01-11,0.04062
GBP-LIBOR-3M,2002-01-14,0.04043
GBP-LIBOR-3M,2002-01-15,0.04045
GBP-LIBOR-3M,2002-01-16,0.04048
GBP-LIBOR-3M,2002-01-17,0.0403
GBP-LIBOR-3M,2002-01-18,0.04033
GBP-LIBOR-3M,2002-01-21,0.04023
GBP-LIBOR-3M,2002-01-22,0.04032
GBP-LIBOR-3M,2002-01-23,0.0403
GBP-LIBOR-3M,2002-01-24,0.04016
GBP-LIBOR-3M,2002-01-25,0.0403
GBP-LIBOR-3M,2002-01-28,0.04038
GBP-LIBOR-3M,2002-01-29,0.04037
GBP-LIBOR-3M,2002-01-30,0.04048
GBP-LIBOR-3M,2002-01-31,0.04058
GBP-LIBOR-3M,2002-02-01,0.04062
GBP-LIBOR-3M,2002-02-04,0.04058
GBP-LIBOR-3M,2002-02-05,0.04044
GBP-LIBOR-3M,2002-02-06,0.04051
GBP-LIBOR-3M,2002-02-07,0.0404
GBP-LIBOR-3M,2002-02-08,0.0404
GBP-LIBOR-3M,2002-02-11,0.0405
GBP-LIBOR-3M,2002-02-12,0.04071
GBP-LIBOR-3M,2002-02-13,0.04058
GBP-LIBOR-3M,2002-02-14,0.04045
GBP-LIBOR-3M,2002-02-15,0.04046
GBP-LIBOR-3M,2002-02-18,0.04058
GBP-LIBOR-3M,2002-02-19,0.04048
GBP-LIBOR-3M,2002-02-20,0.04048
GBP-LIBOR-3M,2002-02-21,0.04049
GBP-LIBOR-3M,2002-02-22,0.04054
GBP-LIBOR-3M,2002-02-25,0.0406
GBP-LIBOR-3M,2002-02-26,0.04062
GBP-LIBOR-3M,2002-02-27,0.04055
GBP-LIBOR-3M,2002-02-28,0.04056
GBP-LIBOR-3M,2002-03-01,0.04055
GBP-LIBOR-3M,2002-03-04,0.04075
GBP-LIBOR-3M,2002-03-05,0.04079
GBP-LIBOR-3M,2002-03-06,0.04075
GBP-LIBOR-3M,2002-03-07,0.04073
GBP-LIBOR-3M,2002-03-08,0.04087
GBP-LIBOR-3M,2002-03-11,0.04093
GBP-LIBOR-3M,2002-03-12,0.04096
GBP-LIBOR-3M,2002-03-13,0.041
GBP-LIBOR-3M,2002-03-14,0.04105
GBP-LIBOR-3M,2002-03-15,0.04111
GBP-LIBOR-3M,2002-03-18,0.04139
GBP-LIBOR-3M,2002-03-19,0.04149
GBP-LIBOR-3M,2002-03-20,0.04154
GBP-LIBOR-3M,2002-03-21,0.04176
GBP-LIBOR-3M,2002-03-22,0.04188
GBP-LIBOR-3M,2002-03-25,0.04215
GBP-LIBOR-3M,2002-03-26,0.0421
GBP-LIBOR-3M,2002-03-27,0.04188
GBP-LIBOR-3M,2002-03-28,0.04187
GBP-LIBOR-3M,2002-04-02,0.04204
GBP-LIBOR-3M,2002-04-03,0.0421
GBP-LIBOR-3M,2002-04-04,0.04211
GBP-LIBOR-3M,2002-04-05,0.04195
GBP-LIBOR-3M,2002-04-08,0.04189
GBP-LIBOR-3M,2002-04-09,0.04193
GBP-LIBOR-3M,2002-04-10,0.04168
GBP-LIBOR-3M,2002-04-11,0.04164
GBP-LIBOR-3M,2002-04-12,0.0416
GBP-LIBOR-3M,2002-04-15,0.04156
GBP-LIBOR-3M,2002-04-16,0.0416
GBP-LIBOR-3M,2002-04-17,0.04165
GBP-LIBOR-3M,2002-04-18,0.04168
GBP-LIBOR-3M,2002-04-19,0.04167
GBP-LIBOR-3M,2002-04-22,0.04166
GBP-LIBOR-3M,2002-04-23,0.04166
GBP-LIBOR-3M,2002-04-24,0.04168
GBP-LIBOR-3M,2002-04-25,0.0416
GBP-LIBOR-3M,2002-04-26,0.04155
GBP-LIBOR-3M,2002-04-29,0.04152
GBP-LIBOR-3M,2002-04-30,0.0415
GBP-LIBOR-3M,2002-05-01,0.04118
GBP-LIBOR-3M,2002-05-02,0.04123
GBP-LIBOR-3M,2002-05-03,0.04131
GBP-LIBOR-3M,2002-05-07,0.04133
GBP-LIBOR-3M,2002-05-08,0.04134
GBP-LIBOR-3M,2002-05-09,0.04148
GBP-LIBOR-3M,2002-05-10,0.04145
GBP-LIBOR-3M,2002-05-13,0.04138
GBP-LIBOR-3M,2002-05-14,0.04135
GBP-LIBOR-3M,2002-05-15,0.04155
GBP-LIBOR-3M,2002-05-16,0.04157
GBP-LIBOR-3M,2002-05-17,0.04164
GBP-LIBOR-3M,2002-05-20,0.0417
GBP-LIBOR-3M,2002-05-21,0.04164
GBP-LIBOR-3M,2002-05-22,0.04152
GBP-LIBOR-3M,2002-05-23,0.04168
GBP-LIBOR-3M,2002-05-24,0.04174
GBP-LIBOR-3M,2002-05-27,0.04178
GBP-LIBOR-3M,2002-05-28,0.04176
GBP-LIBOR-3M,2002-05-29,0.04173
GBP-LIBOR-3M,2002-05-30,0.04182
GBP-LIBOR-3M,2002-05-31,0.04191
GBP-LIBOR-3M,2002-06-05,0.04211
GBP-LIBOR-3M,2002-06-06,0.04235
GBP-LIBOR-3M,2002-06-07,0.04185
GBP-LIBOR-3M,2002-06-10,0.04179
GBP-LIBOR-3M,2002-06-11,0.04177
GBP-LIBOR-3M,2002-06-12,0.04176
GBP-LIBOR-3M,2002-06-13,0.04185
GBP-LIBOR-3M,2002-06-14,0.04183
GBP-LIBOR-3M,2002-06-17,0.04186
GBP-LIBOR-3M,2002-06-18,0.04195
GBP-LIBOR-3M,2002-06-19,0.0419
GBP-LIBOR-3M,2002-06-20,0.04182
GBP-LIBOR-3M,2002-06-21,0.0417
GBP-LIBOR-3M,2002-06-24,0.04162
GBP-LIBOR-3M,2002-06-25,0.04157
GBP-LIBOR-3M,2002-06-26,0.04121
GBP-LIBOR-3M,2002-06-27,0.04129
GBP-LIBOR-3M,2002-06-28,0.04147
GBP-LIBOR-3M,2002-07-01,0.04149
GBP-LIBOR-3M,2002-07-02,0.0415
GBP-LIBOR-3M,2002-07-03,0.0415
GBP-LIBOR-3M,2002-07-04,0.0415
GBP-LIBOR-3M,2002-07-05,0.04133
GBP-LIBOR-3M,2002-07-08,0.04135
GBP-LIBOR-3M,2002-07-09,0.04126
GBP-LIBOR-3M,2002-07-10,0.04085
GBP-LIBOR-3M,2002-07-11,0.04075
GBP-LIBOR-3M,2002-07-12,0.04074
GBP-LIBOR-3M,2002-07-15,0.04068
GBP-LIBOR-3M,2002-07-16,0.0403
GBP-LIBOR-3M,2002-07-17,0.04028
GBP-LIBOR-3M,2002-07-18,0.0403
GBP-LIBOR-3M,2002-07-19,0.04026
GBP-LIBOR-3M,2002-07-22,0.04015
GBP-LIBOR-3M,2002-07-23,0.04015
GBP-LIBOR-3M,2002-07-24,0.03994
GBP-LIBOR-3M,2002-07-25,0.03986
GBP-LIBOR-3M,2002-07-26,0.0398
GBP-LIBOR-3M,2002-07-29,0.03989
GBP-LIBOR-3M,2002-07-30,0.04003
GBP-LIBOR-3M,2002-07-31,0.04003
GBP-LIBOR-3M,2002-08-01,0.03978
GBP-LIBOR-3M,2002-08-02,0.03971
GBP-LIBOR-3M,2002-08-05,0.03957
GBP-LIBOR-3M,2002-08-06,0.03961
GBP-LIBOR-3M,2002-08-07,0.03957
GBP-LIBOR-3M,2002-08-08,0.03956
GBP-LIBOR-3M,2002-08-09,0.03974
GBP-LIBOR-3M,2002-08-12,0.03972
